DATAFLOW,MEASURE,DATA_ITEM,EXP_IMP,TSEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2000-Q1,9994,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2000-Q2,9665,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2000-Q3,9668,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2000-Q4,10455,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2001-Q1,9148,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2001-Q2,8821,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2001-Q3,9823,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2001-Q4,9614,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2002-Q1,9238,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2002-Q2,9096,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2002-Q3,10147,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2002-Q4,8988,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2003-Q1,7947,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2003-Q2,8320,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2003-Q3,9256,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2003-Q4,7869,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2004-Q1,7629,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2004-Q2,6566,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2004-Q3,7895,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2004-Q4,7988,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2005-Q1,8047,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2005-Q2,8056,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2005-Q3,8528,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2005-Q4,7808,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2006-Q1,7179,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2006-Q2,6685,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2006-Q3,8965,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2006-Q4,9351,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2007-Q1,8604,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2007-Q2,8839,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2007-Q3,9079,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2007-Q4,9047,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2008-Q1,8719,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2008-Q2,8674,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2008-Q3,8888,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2008-Q4,10184,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2009-Q1,9251,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2009-Q2,9244,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2009-Q3,9976,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2009-Q4,10294,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2010-Q1,9662,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2010-Q2,10771,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2010-Q3,11860,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2010-Q4,11620,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2011-Q1,9528,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2011-Q2,10673,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2011-Q3,10334,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2011-Q4,10226,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2012-Q1,9255,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2012-Q2,9901,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2012-Q3,12346,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2012-Q4,11396,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2013-Q1,9592,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2013-Q2,9424,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2013-Q3,10865,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2013-Q4,9847,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2014-Q1,9900,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2014-Q2,9900,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2014-Q3,10455,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2014-Q4,10237,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2015-Q1,9722,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2015-Q2,8640,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2015-Q3,10848,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2015-Q4,11898,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2016-Q1,12184,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2016-Q2,11544,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2016-Q3,13929,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2016-Q4,15281,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2017-Q1,14653,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2017-Q2,15201,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2017-Q3,16399,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2017-Q4,16897,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2018-Q1,18387,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2018-Q2,17637,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2018-Q3,20176,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2018-Q4,21828,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2019-Q1,20138,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2019-Q2,21314,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2019-Q3,23388,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2019-Q4,23451,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2020-Q1,22302,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2020-Q2,20328,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2020-Q3,20226,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2020-Q4,23070,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2021-Q1,21503,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2021-Q2,19480,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2021-Q3,23022,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2021-Q4,22717,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2022-Q1,20310,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2022-Q2,21825,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2022-Q3,20408,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2022-Q4,21682,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2023-Q1,21361,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2023-Q2,21001,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2023-Q3,20577,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2023-Q4,21004,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2024-Q1,21548,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2024-Q2,20639,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2024-Q3,20075,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2024-Q4,21215,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2025-Q1,19483,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2025-Q2,20137,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2025-Q3,19620,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1500,EXP,10,Q,2025-Q4,20511,AUD,6,,
